"Answer Id","Answer Method","Answer User Id","Answered Time","Attribute","Business Unit","Deactivation Date Time","Deactivation Reason","Deactivation User","Entity Id","Entity Type Code","Instance Seq","Answer Is Deactivated","Locale","Localized Value","Question Code","Date Time","Deactivations 0 Is Deactivated","Reason","User","Repetition","Secondary","Secondary Answer 1","Secondary Answer 2","Secondary Answer 3","Secondary Answer 4","Answer Uom Code","Value","Value Type","Experiment Id","Experiment Name","Randomization Strategy Code","Set Info Is Deactivated","Entry Id","Plant Barcode Id","Plant Number","Brand","Catalog Name","Material ID","Treatment Notes","Variable 1 Condensed String","Variable 1 Is Blocking Factor Only","Variable 1 Item 1 Label","Variable 1 Item 1 Level","Variable 1 Item 1 Uom Code","Variable 2 Condensed String","Variable 2 Is Blocking Factor Only","Variable 2 Item 1 Label","Variable 2 Item 1 Level","Variable 2 Item 1 Uom Code","Variable 3 Condensed String","Variable 3 Is Blocking Factor Only","Variable 3 Item 1 Label","Variable 3 Item 1 Level","Variable 3 Item 1 Uom Code","Rule Value","Replicate Number","Treatment Id","Treatment Number","Set Name","Set Id"
"c4dc05ba-5ff7-4b28-b738-35cc6462ac28","User Collected","BTKREBE","2021-09-30T19:37:55Z","Primary Business","Plant Biotechnology",,,,"7275219","SET_ENTRY","C3774-I12",false,"en-US","98","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","98","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275219,,,,,,,"Chemical 524-617
Percent Loading 29
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.25
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,6,791628,22,"71934 ECHCG L01",82393
"0ca87da5-a90a-40d0-aecf-c34bf454f772","User Collected","BTKREBE","2021-09-30T19:42:11Z","Primary Business","Plant Biotechnology",,,,"7275272","SET_ENTRY","C3774-I12",false,"en-US","45","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","45","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275272,,,,,,,"Chemical MON301848
Percent Loading 11
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,5,791646,40,"71934 ECHCG L01",82393
"af1dbb4b-1e8b-4a7a-be74-863804632e99","User Collected","BTKREBE","2021-09-30T19:42:08Z","Primary Business","Plant Biotechnology",,,,"7275271","SET_ENTRY","C3774-I12",false,"en-US","30","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","30","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275271,,,,,,,"Chemical MON301848
Percent Loading 11
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,4,791646,40,"71934 ECHCG L01",82393
"f544dfd1-a4f2-4ea9-bfcf-5aa99c0c215d","User Collected","BTKREBE","2021-09-30T19:42:05Z","Primary Business","Plant Biotechnology",,,,"7275270","SET_ENTRY","C3774-I12",false,"en-US","60","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","60","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275270,,,,,,,"Chemical MON301848
Percent Loading 11
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,3,791646,40,"71934 ECHCG L01",82393
"5194b90e-34d3-4161-abf8-2d962bf08a41","User Collected","BTKREBE","2021-09-30T19:35:01Z","Primary Business","Plant Biotechnology",,,,"7275205","SET_ENTRY","C3774-I12",false,"en-US","0","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","0","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275205,,,,,,,"Chemical MON 119144
Percent Loading 37.5
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.25
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,4,791624,18,"71934 ECHCG L01",82393
"ecbacf0e-330c-44a1-a5f5-513c018091f9","User Collected","BTKREBE","2021-09-30T19:38:15Z","Primary Business","Plant Biotechnology",,,,"7275223","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275223,,,,,,,"Chemical 524-617
Percent Loading 29
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 1260
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.5
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,4,791630,24,"71934 ECHCG L01",82393
"d873b746-bfbd-4142-b688-88959d2e8fec","User Collected","BTKREBE","2021-09-30T19:42:30Z","Primary Business","Plant Biotechnology",,,,"7275276","SET_ENTRY","C3774-I12",false,"en-US","50","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","50","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275276,,,,,,,"Chemical MON 119144
Percent Loading 37.5
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.25
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,3,791648,42,"71934 ECHCG L01",82393
"bb7de39a-b2d1-49e9-9c06-a55b96f235bb","User Collected","BTKREBE","2021-09-30T19:44:46Z","Primary Business","Plant Biotechnology",,,,"7275301","SET_ENTRY","C3774-I12",false,"en-US","0","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","0","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275301,,,,,,,"No Chemical
No Percent Loading
No Rate
No Relative Rate NUMBER
No Application Timing TEXT
No Application Method METHOD
No Application Volume
No Mix Size",false,"No Chemical","","","Weeds 1758",true,"Weeds",1758,,,,,,,,4,791656,50,"71934 ECHCG L01",82393
"f9bcb170-875a-457e-bd30-ca10252c39b5","User Collected","BTKREBE","2021-09-30T19:41:44Z","Primary Business","Plant Biotechnology",,,,"7275265","SET_ENTRY","C3774-I12",false,"en-US","35","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","35","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275265,,,,,,,"Chemical MON301848
Percent Loading 11
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,4,791644,38,"71934 ECHCG L01",82393
"2c98db4c-fb6d-4361-b9f3-0b05e2718cb7","User Collected","BTKREBE","2021-09-30T19:42:37Z","Primary Business","Plant Biotechnology",,,,"7275278","SET_ENTRY","C3774-I12",false,"en-US","55","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","55","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275278,,,,,,,"Chemical MON 119144
Percent Loading 37.5
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.25
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,5,791648,42,"71934 ECHCG L01",82393
"46d1d9bd-fa9c-44de-84a7-0a108e76f3d7","User Collected","BTKREBE","2021-09-30T19:41:38Z","Primary Business","Plant Biotechnology",,,,"7275262","SET_ENTRY","C3774-I12",false,"en-US","0","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","0","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275262,,,,,,,"Chemical MON301848
Percent Loading 11
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,1,791644,38,"71934 ECHCG L01",82393
"a78dc601-f039-459b-84c8-fb9be91ae461","User Collected","BTKREBE","2021-09-30T19:44:19Z","Primary Business","Plant Biotechnology",,,,"7275295","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275295,,,,,,,"Chemical MON 301286
Percent Loading 12.4
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 140
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.5
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,4,791654,48,"71934 ECHCG L01",82393
"53625397-2ac6-4e21-b932-7bb95acf237c","User Collected","BTKREBE","2021-09-30T19:38:47Z","Primary Business","Plant Biotechnology",,,,"7275231","SET_ENTRY","C3774-I12",false,"en-US","85","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","85","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275231,,,,,,,"Chemical BCS-CF88462 SL 707 (707 g/L)
Percent Loading 36
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,6,791632,26,"71934 ECHCG L01",82393
"94498ed3-ab5b-40ec-a0dc-677d37c5034a","User Collected","BTKREBE","2021-09-30T19:38:31Z","Primary Business","Plant Biotechnology",,,,"7275226","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275226,,,,,,,"Chemical BCS-CF88462 SL 707 (707 g/L)
Percent Loading 36
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,1,791632,26,"71934 ECHCG L01",82393
"1be6230e-38e7-4d92-8547-56f341dc629a","User Collected","BTKREBE","2021-09-30T19:38:04Z","Primary Business","Plant Biotechnology",,,,"7275220","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275220,,,,,,,"Chemical 524-617
Percent Loading 29
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 1260
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.5
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,1,791630,24,"71934 ECHCG L01",82393
"e41930ba-24a2-498e-afa4-78879fc0325e","User Collected","BTKREBE","2021-09-30T19:39:25Z","Primary Business","Plant Biotechnology",,,,"7275233","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275233,,,,,,,"Chemical BCS-CF88462 SL 707 (707 g/L)
Percent Loading 36
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 1260
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,2,791634,28,"71934 ECHCG L01",82393
"49cca017-3166-42e9-973c-52368f651740","User Collected","BTKREBE","2021-09-30T19:43:12Z","Primary Business","Plant Biotechnology",,,,"7275284","SET_ENTRY","C3774-I12",false,"en-US","85","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","85","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275284,,,,,,,"Chemical MON 119144
Percent Loading 37.5
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 1260
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.5
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,5,791650,44,"71934 ECHCG L01",82393
"6cf8fd44-3212-42dc-8b29-ddc829978436","User Collected","BTKREBE","2021-09-30T19:42:40Z","Primary Business","Plant Biotechnology",,,,"7275279","SET_ENTRY","C3774-I12",false,"en-US","60","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","60","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275279,,,,,,,"Chemical MON 119144
Percent Loading 37.5
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.25
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,6,791648,42,"71934 ECHCG L01",82393
"0fa1c317-a2d2-4096-a451-6204029530a5","User Collected","BTKREBE","2021-09-30T19:42:33Z","Primary Business","Plant Biotechnology",,,,"7275277","SET_ENTRY","C3774-I12",false,"en-US","80","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","80","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275277,,,,,,,"Chemical MON 119144
Percent Loading 37.5
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.25
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,4,791648,42,"71934 ECHCG L01",82393
"9d32e252-1449-4173-9039-0948155f1404","User Collected","BTKREBE","2021-09-30T19:43:58Z","Primary Business","Plant Biotechnology",,,,"7275291","SET_ENTRY","C3774-I12",false,"en-US","60","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","60","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275291,,,,,,,"Chemical MON 301286
Percent Loading 12.4
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 70
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.25
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,6,791652,46,"71934 ECHCG L01",82393
"cf1884de-f9f3-4be5-9ff1-bcecc5f3e802","User Collected","BTKREBE","2021-09-30T19:40:36Z","Primary Business","Plant Biotechnology",,,,"7275248","SET_ENTRY","C3774-I12",false,"en-US","85","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","85","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275248,,,,,,,"Chemical BCS-CF88462 SL 888 (888 g/L)
Percent Loading 36
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 1260
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 1758",true,"Weeds",1758,,,,,,,,5,791638,32,"71934 ECHCG L01",82393
